"id","variable","before_date","before_time","before_value","after_date","after_time","after_value","missing_date","imputed_time_str","imputed_value","imputation_method"
"AS14.20","appCat.entertainment",2014-03-20,"2014-03-20 22:53:02",43.303,2014-03-23,"2014-03-23 22:02:37",48.255,2014-03-21,"2014-03-21 22:53:02",43.303,"copy_most_recent"
"AS14.20","appCat.entertainment",2014-03-20,"2014-03-20 22:53:02",43.303,2014-03-23,"2014-03-23 22:02:37",48.255,2014-03-22,"2014-03-22 22:53:02",43.303,"weighted_knn_incl_day1"
"AS14.20","appCat.entertainment",2014-04-02,"2014-04-02 15:18:12",17.076,2014-04-05,"2014-04-05 21:57:55",25.468,2014-04-03,"2014-04-03 15:43:31",43.2197,"weighted_knn_time_weighted"
"AS14.20","appCat.entertainment",2014-04-02,"2014-04-02 15:18:12",17.076,2014-04-05,"2014-04-05 21:57:55",25.468,2014-04-04,"2014-04-04 15:47:30",37.891,"weighted_knn_incl_day1"
"AS14.20","appCat.entertainment",2014-04-07,"2014-04-07 00:00:29",77.365,2014-04-09,"2014-04-09 05:32:37",109.509,2014-04-08,"2014-04-08 06:15:31",42.6076,"weighted_knn_time_weighted"
"AS14.20","appCat.entertainment",2014-04-15,"2014-04-15 18:40:30",24.137,2014-04-17,"2014-04-17 22:14:06",56.504,2014-04-16,"2014-04-16 18:38:30",24.4971,"weighted_knn_time_weighted"
"AS14.20","appCat.entertainment",2014-04-21,"2014-04-21 15:23:01",14.783,2014-04-23,"2014-04-23 06:43:19",12.065,2014-04-22,"2014-04-22 16:22:03",17.5034,"weighted_knn_time_weighted"
"AS14.20","appCat.entertainment",2014-04-26,"2014-04-26 02:48:35",122.576,2014-04-28,"2014-04-28 07:20:56",89.912,2014-04-27,"2014-04-27 05:43:26",75.1461,"weighted_knn_time_weighted"
"AS14.20","appCat.game",2014-03-25,"2014-03-25 21:10:07",141.273,2014-03-27,"2014-03-27 19:59:53",194.822,2014-03-26,"2014-03-26 21:12:39",115.2251,"weighted_knn_time_weighted"
"AS14.20","appCat.game",2014-03-27,"2014-03-27 19:59:53",194.822,2014-03-29,"2014-03-29 12:02:51",494.903,2014-03-28,"2014-03-28 20:22:41",208.5525,"weighted_knn_time_weighted"
"AS14.20","appCat.game",2014-03-29,"2014-03-29 12:02:51",494.903,2014-04-01,"2014-04-01 18:17:02",953.245,2014-03-30,"2014-03-30 15:03:46",406.2589,"weighted_knn_time_weighted"
"AS14.20","appCat.game",2014-03-29,"2014-03-29 12:02:51",494.903,2014-04-01,"2014-04-01 18:17:02",953.245,2014-03-31,"2014-03-31 15:03:46",410.5612,"weighted_knn_incl_day1"
"AS14.20","appCat.game",2014-04-01,"2014-04-01 18:17:02",953.245,2014-04-04,"2014-04-04 22:58:15",546.803,2014-04-02,"2014-04-02 18:16:06",896.0713,"weighted_knn_time_weighted"
"AS14.20","appCat.game",2014-04-01,"2014-04-01 18:17:02",953.245,2014-04-04,"2014-04-04 22:58:15",546.803,2014-04-03,"2014-04-03 18:16:07",887.6933,"weighted_knn_incl_day1"
"AS14.20","appCat.game",2014-04-17,"2014-04-17 21:52:05",88.488,2014-04-19,"2014-04-19 20:44:26",196.45,2014-04-18,"2014-04-18 21:28:11",259.6655,"weighted_knn_time_weighted"
"AS14.20","appCat.other",2014-03-26,"2014-03-26 21:47:11",5.31,2014-03-28,"2014-03-28 21:27:45",8.027,2014-03-27,"2014-03-27 22:16:24",13.5067,"weighted_knn_time_weighted"
"AS14.20","appCat.other",2014-04-12,"2014-04-12 12:13:55",39.809,2014-04-15,"2014-04-15 12:05:48",14.144,2014-04-13,"2014-04-13 21:52:33",5.1392,"weighted_knn_time_weighted"
"AS14.20","appCat.other",2014-04-12,"2014-04-12 12:13:55",39.809,2014-04-15,"2014-04-15 12:05:48",14.144,2014-04-14,"2014-04-14 21:52:33",5.1333,"weighted_knn_incl_day1"
"AS14.20","appCat.other",2014-04-21,"2014-04-21 15:18:03",14.048,2014-04-23,"2014-04-23 09:13:46",12.05,2014-04-22,"2014-04-22 15:20:18",16.091,"weighted_knn_time_weighted"
"AS14.20","appCat.other",2014-04-25,"2014-04-25 18:09:53",30.251,2014-04-27,"2014-04-27 09:06:15",28.103,2014-04-26,"2014-04-26 18:10:47",15.5075,"weighted_knn_time_weighted"
"AS14.20","appCat.social",2014-03-20,"2014-03-20 22:53:45",47.557,2014-03-22,"2014-03-22 14:17:49",3.013,2014-03-21,"2014-03-21 22:53:45",47.557,"copy_most_recent"
"AS14.20","appCat.social",2014-03-22,"2014-03-22 14:17:49",3.013,2014-03-24,"2014-03-24 05:30:52",8.079,2014-03-23,"2014-03-23 15:23:48",10.4131,"weighted_knn_time_weighted"
"AS14.20","appCat.social",2014-03-27,"2014-03-27 20:12:08",24.09,2014-03-30,"2014-03-30 11:04:28",147.992,2014-03-28,"2014-03-28 20:26:31",31.0732,"weighted_knn_time_weighted"
"AS14.20","appCat.social",2014-03-27,"2014-03-27 20:12:08",24.09,2014-03-30,"2014-03-30 11:04:28",147.992,2014-03-29,"2014-03-29 20:26:32",33.1788,"weighted_knn_incl_day1"
"AS14.20","appCat.social",2014-03-30,"2014-03-30 11:04:28",147.992,2014-04-02,"2014-04-02 03:51:51",125.061,2014-03-31,"2014-03-31 12:30:40",40.2148,"weighted_knn_time_weighted"
"AS14.20","appCat.social",2014-03-30,"2014-03-30 11:04:28",147.992,2014-04-02,"2014-04-02 03:51:51",125.061,2014-04-01,"2014-04-01 12:27:37",35.7887,"weighted_knn_incl_day1"
"AS14.20","appCat.social",2014-04-02,"2014-04-02 03:51:51",125.061,2014-04-04,"2014-04-04 23:07:46",93.466,2014-04-03,"2014-04-03 15:37:26",47.609,"weighted_knn_time_weighted"
"AS14.20","appCat.social",2014-04-04,"2014-04-04 23:07:46",93.466,2014-04-06,"2014-04-06 02:55:17",142.797,2014-04-05,"2014-04-05 23:30:38",43.9763,"weighted_knn_time_weighted"
"AS14.20","appCat.social",2014-04-10,"2014-04-10 06:51:14",45.214,2014-04-12,"2014-04-12 23:16:01",92.001,2014-04-11,"2014-04-11 20:11:29",62.1366,"weighted_knn_time_weighted"
"AS14.20","appCat.social",2014-04-12,"2014-04-12 23:16:01",92.001,2014-04-15,"2014-04-15 18:43:04",21.078,2014-04-13,"2014-04-13 23:18:14",33.9845,"weighted_knn_time_weighted"
"AS14.20","appCat.social",2014-04-12,"2014-04-12 23:16:01",92.001,2014-04-15,"2014-04-15 18:43:04",21.078,2014-04-14,"2014-04-14 23:18:14",32.3319,"weighted_knn_incl_day1"
"AS14.20","appCat.social",2014-04-15,"2014-04-15 18:43:04",21.078,2014-04-17,"2014-04-17 21:49:14",88.24,2014-04-16,"2014-04-16 18:38:34",4.4669,"weighted_knn_time_weighted"
"AS14.20","appCat.social",2014-04-21,"2014-04-21 14:43:39",108.286,2014-04-23,"2014-04-23 06:44:49",51.621,2014-04-22,"2014-04-22 23:17:11",30.1375,"weighted_knn_time_weighted"
"AS14.20","appCat.unknown",2014-03-20,"2014-03-20 22:31:20",545.854,2014-03-22,"2014-03-22 14:17:52",72.548,2014-03-21,"2014-03-21 22:31:20",545.854,"copy_most_recent"
"AS14.20","appCat.unknown",2014-04-17,"2014-04-17 22:13:26",27.124,2014-04-19,"2014-04-19 20:39:32",3.01,2014-04-18,"2014-04-18 22:14:32",19.4499,"weighted_knn_time_weighted"
"AS14.20","screen",2014-04-13,"2014-04-13 08:58:14",5.01699995994568,2014-04-15,"2014-04-15 09:36:47",5.30000019073486,2014-04-14,"2014-04-14 16:54:32",158.2145,"weighted_knn_time_weighted"
"AS14.20","screen",2014-04-21,"2014-04-21 10:51:23",24.1010000705719,2014-04-23,"2014-04-23 06:43:19",55.5149998664856,2014-04-22,"2014-04-22 22:40:37",30.5324,"weighted_knn_time_weighted"
"AS14.23","appCat.entertainment",2014-04-10,"2014-04-10 00:33:06",118.511,2014-04-12,"2014-04-12 13:38:26",123.616,2014-04-11,"2014-04-11 23:48:17",26.3569,"weighted_knn_time_weighted"
"AS14.23","appCat.entertainment",2014-04-15,"2014-04-15 12:06:03",43.211,2014-04-17,"2014-04-17 18:39:07",14.545,2014-04-16,"2014-04-16 08:07:17",30.8282,"weighted_knn_time_weighted"
"AS14.23","appCat.game",2014-04-06,"2014-04-06 23:11:19",14.344,2014-04-08,"2014-04-08 00:01:18",40.278,2014-04-07,"2014-04-07 23:18:16",11.9242,"weighted_knn_time_weighted"
"AS14.23","appCat.game",2014-04-17,"2014-04-17 10:38:54",15.097,2014-04-19,"2014-04-19 13:21:09",104.382,2014-04-18,"2014-04-18 11:23:26",23.0722,"weighted_knn_time_weighted"
"AS14.23","appCat.game",2014-04-20,"2014-04-20 12:55:30",14.687,2014-04-23,"2014-04-23 12:03:54",16.089,2014-04-21,"2014-04-21 18:51:40",31.1283,"weighted_knn_time_weighted"
"AS14.23","appCat.game",2014-04-20,"2014-04-20 12:55:30",14.687,2014-04-23,"2014-04-23 12:03:54",16.089,2014-04-22,"2014-04-22 18:52:39",30.0078,"weighted_knn_incl_day1"
"AS14.23","appCat.office",2014-04-26,"2014-04-26 13:24:53",4.013,2014-04-28,"2014-04-28 08:07:12",50.657,2014-04-27,"2014-04-27 11:30:47",3.5242,"weighted_knn_time_weighted"
"AS14.23","appCat.other",2014-04-13,"2014-04-13 09:01:27",27.358,2014-04-15,"2014-04-15 09:00:40",30.464,2014-04-14,"2014-04-14 18:13:40",5.453,"weighted_knn_time_weighted"
"AS14.23","appCat.social",2014-03-24,"2014-03-24 01:29:37",42.497,2014-03-26,"2014-03-26 08:00:25",15.067,2014-03-25,"2014-03-25 13:16:33",14.379,"weighted_knn_time_weighted"
"AS14.23","appCat.social",2014-03-27,"2014-03-27 15:07:33",15.102,2014-03-29,"2014-03-29 12:02:02",29.236,2014-03-28,"2014-03-28 15:17:26",22.5675,"weighted_knn_time_weighted"
"AS14.23","appCat.social",2014-04-04,"2014-04-04 23:50:09",28.116,2014-04-06,"2014-04-06 03:34:36",18.249,2014-04-05,"2014-04-05 23:50:10",28.0678,"weighted_knn_time_weighted"
"AS14.23","appCat.social",2014-04-18,"2014-04-18 00:28:05",70.531,2014-04-20,"2014-04-20 11:58:18",40.271,2014-04-19,"2014-04-19 22:39:28",22.977,"weighted_knn_time_weighted"
"AS14.23","appCat.social",2014-04-22,"2014-04-22 23:02:25",25.505,2014-04-24,"2014-04-24 00:02:02",56.219,2014-04-23,"2014-04-23 23:03:33",17.1681,"weighted_knn_time_weighted"
"AS14.23","appCat.social",2014-05-01,"2014-05-01 09:59:34",102.609,2014-05-03,"2014-05-03 23:17:52",14.394,2014-05-02,"2014-05-02 15:33:33",41.3602,"weighted_knn_time_weighted"
"AS14.23","appCat.travel",2014-03-29,"2014-03-29 19:47:16",18.878,2014-03-31,"2014-03-31 00:15:48",34.179,2014-03-30,"2014-03-30 19:32:20",12.3501,"weighted_knn_time_weighted"
"AS14.23","appCat.travel",2014-04-04,"2014-04-04 00:08:30",55.262,2014-04-06,"2014-04-06 18:02:18",15.073,2014-04-05,"2014-04-05 10:11:33",51.3036,"weighted_knn_time_weighted"
"AS14.23","appCat.travel",2014-04-08,"2014-04-08 01:09:53",69.354,2014-04-11,"2014-04-11 17:50:05",14.826,2014-04-09,"2014-04-09 14:39:29",53.5598,"weighted_knn_time_weighted"
"AS14.23","appCat.travel",2014-04-08,"2014-04-08 01:09:53",69.354,2014-04-11,"2014-04-11 17:50:05",14.826,2014-04-10,"2014-04-10 13:37:30",56.6972,"weighted_knn_incl_day1"
"AS14.23","appCat.travel",2014-04-12,"2014-04-12 00:56:41",8.047,2014-04-14,"2014-04-14 00:22:19",42.224,2014-04-13,"2014-04-13 13:22:22",12.2342,"weighted_knn_time_weighted"
"AS14.23","appCat.travel",2014-04-24,"2014-04-24 00:04:48",70.298,2014-04-26,"2014-04-26 10:25:10",20.075,2014-04-25,"2014-04-25 08:24:25",43.5319,"weighted_knn_time_weighted"
"AS14.23","appCat.travel",2014-04-28,"2014-04-28 01:44:53",36.205,2014-05-01,"2014-05-01 21:07:15",47.987,2014-04-29,"2014-04-29 04:35:46",48.0082,"weighted_knn_time_weighted"
"AS14.23","appCat.travel",2014-04-28,"2014-04-28 01:44:53",36.205,2014-05-01,"2014-05-01 21:07:15",47.987,2014-04-30,"2014-04-30 04:36:48",47.7457,"weighted_knn_incl_day1"
"AS14.23","appCat.unknown",2014-03-27,"2014-03-27 09:44:31",256.565,2014-03-29,"2014-03-29 00:24:25",26.109,2014-03-28,"2014-03-28 09:42:35",407.6984,"weighted_knn_time_weighted"
"AS14.23","appCat.unknown",2014-04-03,"2014-04-03 12:27:49",21.896,2014-04-05,"2014-04-05 01:05:31",9.578,2014-04-04,"2014-04-04 17:19:41",33.2107,"weighted_knn_time_weighted"
"AS14.23","appCat.unknown",2014-04-08,"2014-04-08 09:30:21",57.84,2014-04-11,"2014-04-11 13:48:45",72.438,2014-04-09,"2014-04-09 10:24:35",19.9362,"weighted_knn_time_weighted"
"AS14.23","appCat.unknown",2014-04-08,"2014-04-08 09:30:21",57.84,2014-04-11,"2014-04-11 13:48:45",72.438,2014-04-10,"2014-04-10 10:24:38",12.7435,"weighted_knn_incl_day1"
"AS14.23","appCat.unknown",2014-04-14,"2014-04-14 00:29:23",199.998,2014-04-17,"2014-04-17 00:34:37",19.292,2014-04-15,"2014-04-15 09:19:12",81.7857,"weighted_knn_time_weighted"
"AS14.23","appCat.unknown",2014-04-14,"2014-04-14 00:29:23",199.998,2014-04-17,"2014-04-17 00:34:37",19.292,2014-04-16,"2014-04-16 07:22:14",86.6231,"weighted_knn_incl_day1"
"AS14.23","appCat.unknown",2014-04-21,"2014-04-21 22:45:24",8.454,2014-04-23,"2014-04-23 12:09:21",4.684,2014-04-22,"2014-04-22 22:44:24",9.4752,"weighted_knn_time_weighted"
"AS14.23","appCat.utilities",2014-03-30,"2014-03-30 19:09:02",48.304,2014-04-01,"2014-04-01 12:53:03",35.176,2014-03-31,"2014-03-31 19:10:04",45.7721,"weighted_knn_time_weighted"
"AS14.23","appCat.utilities",2014-04-08,"2014-04-08 01:04:31",9.04,2014-04-10,"2014-04-10 01:31:56",2.006,2014-04-09,"2014-04-09 15:32:23",8.4916,"weighted_knn_time_weighted"
"AS14.23","appCat.utilities",2014-04-20,"2014-04-20 00:23:52",7.056,2014-04-22,"2014-04-22 08:34:16",2.009,2014-04-21,"2014-04-21 11:16:26",7.88,"weighted_knn_time_weighted"
"AS14.23","appCat.utilities",2014-04-22,"2014-04-22 08:34:16",2.009,2014-04-25,"2014-04-25 01:30:44",9.034,2014-04-23,"2014-04-23 17:13:46",3.3566,"weighted_knn_time_weighted"
"AS14.23","appCat.utilities",2014-04-22,"2014-04-22 08:34:16",2.009,2014-04-25,"2014-04-25 01:30:44",9.034,2014-04-24,"2014-04-24 17:12:48",3.3187,"weighted_knn_incl_day1"
"AS14.23","appCat.utilities",2014-04-25,"2014-04-25 01:30:44",9.034,2014-04-27,"2014-04-27 19:49:50",10.091,2014-04-26,"2014-04-26 08:25:49",4.6137,"weighted_knn_time_weighted"
"AS14.23","appCat.utilities",2014-04-28,"2014-04-28 01:09:41",11.099,2014-05-01,"2014-05-01 00:08:46",23.138,2014-04-29,"2014-04-29 09:27:46",9.5346,"weighted_knn_time_weighted"
"AS14.23","appCat.utilities",2014-04-28,"2014-04-28 01:09:41",11.099,2014-05-01,"2014-05-01 00:08:46",23.138,2014-04-30,"2014-04-30 09:27:46",9.9389,"weighted_knn_incl_day1"
"AS14.23","circumplex.arousal",2014-04-13,"2014-04-13 09:00:00",-1,2014-04-15,"2014-04-15 09:00:00",-1,2014-04-14,"2014-04-14 19:00:00",1,"weighted_knn_time_weighted"
"AS14.23","circumplex.valence",2014-04-13,"2014-04-13 09:00:00",1,2014-04-15,"2014-04-15 09:00:00",1,2014-04-14,"2014-04-14 19:00:00",1,"weighted_knn_time_weighted"
"AS14.23","mood",2014-04-13,"2014-04-13 09:00:00",8,2014-04-15,"2014-04-15 09:00:00",7,2014-04-14,"2014-04-14 19:00:00",2,"weighted_knn_time_weighted"
"AS14.24","appCat.entertainment",2014-04-22,"2014-04-22 08:47:29",3.008,2014-04-25,"2014-04-25 21:07:30",15.532,2014-04-23,"2014-04-23 14:29:28",8.243,"weighted_knn_time_weighted"
"AS14.24","appCat.entertainment",2014-04-22,"2014-04-22 08:47:29",3.008,2014-04-25,"2014-04-25 21:07:30",15.532,2014-04-24,"2014-04-24 14:31:29",7.8375,"weighted_knn_incl_day1"
"AS14.24","appCat.entertainment",2014-04-26,"2014-04-26 20:13:32",3.221,2014-04-28,"2014-04-28 21:57:02",31.292,2014-04-27,"2014-04-27 20:12:31",4.8057,"weighted_knn_time_weighted"
"AS14.24","appCat.entertainment",2014-04-30,"2014-04-30 11:29:20",17.134,2014-05-03,"2014-05-03 22:36:13",4.022,2014-05-01,"2014-05-01 12:01:10",14.4555,"weighted_knn_time_weighted"
"AS14.24","appCat.entertainment",2014-04-30,"2014-04-30 11:29:20",17.134,2014-05-03,"2014-05-03 22:36:13",4.022,2014-05-02,"2014-05-02 12:01:07",11.4755,"weighted_knn_incl_day1"
"AS14.24","appCat.entertainment",2014-05-08,"2014-05-08 21:57:30",33.088,2014-05-10,"2014-05-10 03:24:41",15.343,2014-05-09,"2014-05-09 23:39:46",45.2263,"weighted_knn_time_weighted"
"AS14.24","appCat.entertainment",2014-05-10,"2014-05-10 03:24:41",15.343,2014-05-12,"2014-05-12 12:19:43",10.039,2014-05-11,"2014-05-11 03:24:33",12.4762,"weighted_knn_time_weighted"
"AS14.24","appCat.entertainment",2014-05-19,"2014-05-19 00:10:28",11.035,2014-05-21,"2014-05-21 09:10:30",6.251,2014-05-20,"2014-05-20 07:10:29",5.976,"weighted_knn_time_weighted"
"AS14.24","appCat.entertainment",2014-05-21,"2014-05-21 09:10:30",6.251,2014-05-23,"2014-05-23 11:09:22",4.01,2014-05-22,"2014-05-22 08:10:38",3.9004,"weighted_knn_time_weighted"
"AS14.24","appCat.office",2014-04-25,"2014-04-25 08:48:57",36.117,2014-04-28,"2014-04-28 21:57:40",8.145,2014-04-26,"2014-04-26 08:48:57",36.117,"copy_most_recent"
"AS14.24","appCat.office",2014-04-25,"2014-04-25 08:48:57",36.117,2014-04-28,"2014-04-28 21:57:40",8.145,2014-04-27,"2014-04-27 08:48:57",36.117,"weighted_knn_incl_day1"
"AS14.24","appCat.office",2014-04-28,"2014-04-28 21:57:40",8.145,2014-04-30,"2014-04-30 11:18:17",36.37,2014-04-29,"2014-04-29 21:57:49",9.9337,"weighted_knn_time_weighted"
"AS14.24","appCat.office",2014-04-30,"2014-04-30 11:18:17",36.37,2014-05-03,"2014-05-03 14:28:47",91.312,2014-05-01,"2014-05-01 14:31:28",27.3276,"weighted_knn_time_weighted"
"AS14.24","appCat.office",2014-04-30,"2014-04-30 11:18:17",36.37,2014-05-03,"2014-05-03 14:28:47",91.312,2014-05-02,"2014-05-02 14:31:29",27.5106,"weighted_knn_incl_day1"
"AS14.24","appCat.office",2014-05-09,"2014-05-09 14:34:30",78.925,2014-05-12,"2014-05-12 13:16:52",26.142,2014-05-10,"2014-05-10 16:51:47",42.2795,"weighted_knn_time_weighted"
"AS14.24","appCat.office",2014-05-09,"2014-05-09 14:34:30",78.925,2014-05-12,"2014-05-12 13:16:52",26.142,2014-05-11,"2014-05-11 16:51:46",43.0476,"weighted_knn_incl_day1"
"AS14.24","appCat.office",2014-05-13,"2014-05-13 14:28:11",9.048,2014-05-15,"2014-05-15 10:10:15",39.219,2014-05-14,"2014-05-14 14:31:21",7.3052,"weighted_knn_time_weighted"
"AS14.24","appCat.other",2014-05-05,"2014-05-05 09:31:26",12.111,2014-05-07,"2014-05-07 09:11:13",9.152,2014-05-06,"2014-05-06 14:36:23",12.8904,"weighted_knn_time_weighted"
"AS14.24","appCat.social",2014-05-02,"2014-05-02 14:06:13",250.101,2014-05-04,"2014-05-04 19:29:50",22.098,2014-05-03,"2014-05-03 14:25:24",101.9269,"weighted_knn_time_weighted"
"AS14.24","appCat.social",2014-05-08,"2014-05-08 11:10:46",1.017,2014-05-10,"2014-05-10 01:13:54",14.105,2014-05-09,"2014-05-09 14:43:32",10.9045,"weighted_knn_time_weighted"
"AS14.24","appCat.social",2014-05-30,"2014-05-30 09:03:35",21.265,2014-06-01,"2014-06-01 11:35:46",65.361,2014-05-31,"2014-05-31 17:21:41",23.0284,"weighted_knn_time_weighted"
"AS14.24","appCat.social",2014-06-05,"2014-06-05 08:16:28",18.109,2014-06-07,"2014-06-07 23:26:19",59.572,2014-06-06,"2014-06-06 17:47:21",31.7275,"weighted_knn_time_weighted"
"AS14.24","appCat.unknown",2014-04-30,"2014-04-30 16:57:04",11.036,2014-05-02,"2014-05-02 23:37:35",5.015,2014-05-01,"2014-05-01 21:44:01",12.8294,"weighted_knn_time_weighted"
"AS14.24","appCat.utilities",2014-04-15,"2014-04-15 16:00:52",2.044,2014-04-17,"2014-04-17 14:02:34",1.259,2014-04-16,"2014-04-16 16:00:53",3.5566,"weighted_knn_time_weighted"
"AS14.24","appCat.utilities",2014-04-18,"2014-04-18 18:01:43",1.041,2014-04-20,"2014-04-20 10:48:32",4.086,2014-04-19,"2014-04-19 18:01:44",1.3493,"weighted_knn_time_weighted"
"AS14.24","appCat.utilities",2014-04-26,"2014-04-26 16:25:11",1.008,2014-04-28,"2014-04-28 11:09:31",3.011,2014-04-27,"2014-04-27 16:25:16",2.0137,"weighted_knn_time_weighted"
"AS14.24","appCat.utilities",2014-05-10,"2014-05-10 20:49:03",3.085,2014-05-12,"2014-05-12 12:02:31",1.006,2014-05-11,"2014-05-11 19:49:11",2.8279,"weighted_knn_time_weighted"
"AS14.24","appCat.utilities",2014-05-14,"2014-05-14 14:30:27",16.96,2014-05-16,"2014-05-16 23:59:35",5.029,2014-05-15,"2014-05-15 18:39:22",3.516,"weighted_knn_time_weighted"
"AS14.24","appCat.utilities",2014-05-30,"2014-05-30 22:14:35",3.027,2014-06-02,"2014-06-02 13:56:59",1.032,2014-05-31,"2014-05-31 23:06:26",2.3806,"weighted_knn_time_weighted"
"AS14.24","appCat.utilities",2014-05-30,"2014-05-30 22:14:35",3.027,2014-06-02,"2014-06-02 13:56:59",1.032,2014-06-01,"2014-06-01 23:06:26",2.3901,"weighted_knn_incl_day1"
"AS14.24","appCat.utilities",2014-06-03,"2014-06-03 09:30:20",3.14,2014-06-06,"2014-06-06 10:37:20",2.072,2014-06-04,"2014-06-04 18:41:36",2.6561,"weighted_knn_time_weighted"
"AS14.24","appCat.utilities",2014-06-03,"2014-06-03 09:30:20",3.14,2014-06-06,"2014-06-06 10:37:20",2.072,2014-06-05,"2014-06-05 18:41:36",2.7564,"weighted_knn_incl_day1"
"AS14.24","circumplex.arousal",2014-05-05,"2014-05-05 09:00:00",-2,2014-05-07,"2014-05-07 09:00:00",0,2014-05-06,"2014-05-06 14:00:00",0,"weighted_knn_time_weighted"
"AS14.24","circumplex.valence",2014-05-05,"2014-05-05 09:00:00",0,2014-05-07,"2014-05-07 09:00:00",1,2014-05-06,"2014-05-06 14:00:00",0,"weighted_knn_time_weighted"
"AS14.24","mood",2014-05-05,"2014-05-05 09:00:00",5,2014-05-07,"2014-05-07 09:00:00",6,2014-05-06,"2014-05-06 14:00:00",2,"weighted_knn_time_weighted"
"AS14.25","appCat.entertainment",2014-04-25,"2014-04-25 07:53:58",1186.037,2014-04-28,"2014-04-28 08:49:21",138.095,2014-04-26,"2014-04-26 08:51:56",1065.1938,"weighted_knn_time_weighted"
"AS14.25","appCat.entertainment",2014-04-25,"2014-04-25 07:53:58",1186.037,2014-04-28,"2014-04-28 08:49:21",138.095,2014-04-27,"2014-04-27 08:51:57",1053.513,"weighted_knn_incl_day1"
"AS14.25","appCat.entertainment",2014-04-30,"2014-04-30 07:56:36",123.809,2014-05-03,"2014-05-03 06:21:12",110.472,2014-05-01,"2014-05-01 14:46:11",30.5437,"weighted_knn_time_weighted"
"AS14.25","appCat.entertainment",2014-04-30,"2014-04-30 07:56:36",123.809,2014-05-03,"2014-05-03 06:21:12",110.472,2014-05-02,"2014-05-02 15:45:12",19.9018,"weighted_knn_incl_day1"
"AS14.25","appCat.entertainment",2014-05-04,"2014-05-04 07:48:17",112.572,2014-05-06,"2014-05-06 15:33:20",183.746,2014-05-05,"2014-05-05 23:49:26",33.5838,"weighted_knn_time_weighted"
"AS14.25","appCat.game",2014-04-11,"2014-04-11 00:59:40",40.733,2014-04-13,"2014-04-13 00:40:53",266.713,2014-04-12,"2014-04-12 11:46:42",54.9889,"weighted_knn_time_weighted"
"AS14.25","appCat.game",2014-04-22,"2014-04-22 06:16:34",18.07,2014-04-24,"2014-04-24 07:55:03",18.084,2014-04-23,"2014-04-23 10:27:45",84.349,"weighted_knn_time_weighted"
"AS14.25","appCat.game",2014-04-25,"2014-04-25 07:45:42",39.272,2014-04-27,"2014-04-27 16:50:23",60.088,2014-04-26,"2014-04-26 22:18:14",147.5309,"weighted_knn_time_weighted"
"AS14.25","appCat.game",2014-04-29,"2014-04-29 23:53:51",228.442,2014-05-02,"2014-05-02 08:20:31",47.654,2014-04-30,"2014-04-30 23:55:50",216.1427,"weighted_knn_time_weighted"
"AS14.25","appCat.game",2014-04-29,"2014-04-29 23:53:51",228.442,2014-05-02,"2014-05-02 08:20:31",47.654,2014-05-01,"2014-05-01 23:55:50",216.1699,"weighted_knn_incl_day1"
"AS14.25","appCat.office",2014-04-13,"2014-04-13 01:25:03",1.013,2014-04-16,"2014-04-16 09:36:09",13.091,2014-04-14,"2014-04-14 11:07:35",17.9127,"weighted_knn_time_weighted"
"AS14.25","appCat.office",2014-04-13,"2014-04-13 01:25:03",1.013,2014-04-16,"2014-04-16 09:36:09",13.091,2014-04-15,"2014-04-15 11:07:31",18.8283,"weighted_knn_incl_day1"
"AS14.25","appCat.office",2014-04-17,"2014-04-17 11:28:25",6.038,2014-04-19,"2014-04-19 16:25:33",23.138,2014-04-18,"2014-04-18 13:16:06",11.2815,"weighted_knn_time_weighted"
"AS14.25","appCat.office",2014-04-19,"2014-04-19 16:25:33",23.138,2014-04-22,"2014-04-22 12:56:19",2.007,2014-04-20,"2014-04-20 17:14:16",10.7417,"weighted_knn_time_weighted"
"AS14.25","appCat.office",2014-04-19,"2014-04-19 16:25:33",23.138,2014-04-22,"2014-04-22 12:56:19",2.007,2014-04-21,"2014-04-21 17:14:16",11.219,"weighted_knn_incl_day1"
"AS14.25","appCat.office",2014-04-23,"2014-04-23 13:04:40",2.02,2014-04-25,"2014-04-25 19:44:27",2.012,2014-04-24,"2014-04-24 15:44:30",16.7981,"weighted_knn_time_weighted"
"AS14.25","appCat.office",2014-04-25,"2014-04-25 19:44:27",2.012,2014-04-27,"2014-04-27 13:53:43",5.018,2014-04-26,"2014-04-26 19:43:28",2.9633,"weighted_knn_time_weighted"
"AS14.25","appCat.office",2014-04-28,"2014-04-28 10:48:13",2.007,2014-05-01,"2014-05-01 10:43:50",8.039,2014-04-29,"2014-04-29 11:50:28",3.3509,"weighted_knn_time_weighted"
"AS14.25","appCat.office",2014-04-28,"2014-04-28 10:48:13",2.007,2014-05-01,"2014-05-01 10:43:50",8.039,2014-04-30,"2014-04-30 11:50:28",3.3089,"weighted_knn_incl_day1"
"AS14.25","appCat.office",2014-05-02,"2014-05-02 08:51:14",9.071,2014-05-05,"2014-05-05 06:30:53",41.337,2014-05-03,"2014-05-03 13:27:15",45.0866,"weighted_knn_time_weighted"
"AS14.25","appCat.office",2014-05-02,"2014-05-02 08:51:14",9.071,2014-05-05,"2014-05-05 06:30:53",41.337,2014-05-04,"2014-05-04 13:28:15",36.1536,"weighted_knn_incl_day1"
